partner,Nom,mandate,state,signature_date,last_debit_date
001954,AMPA IES VINYET,19540025650000000000000000000000000,valid,2014-10-01,2017-11-10
001956,AMPA ESCOLA GUILLEM FORTUNY,19560035020000000000000000000000000,valid,2014-10-01,2017-10-27
001957,AMPA CEIP MIRET I SANS,19570004570000000000000000000000000,valid,transferència,transferència
001958,AMPA CEIP ERNEST LLUCH,19580021910000000000000000000000000,valid,2017-09-01,2017-10-27
001959,AMPA COL·LEGI  MARE NOSTRUM,19590004200000000000000000000000000,valid,2014-10-17,2017-10-27
001960,AMPA CEIP MONTSERRAT VAYREDA,19600004770000000000000000000000000,valid,2015-10-01,2017-10-27
001961,AMPA ESCOLA TERESA DE PALLEJA,19610034130000000000000000000000000,valid,2015-01-16,2017-10-27
001962,AFA ESCOLA LOLA ANGLADA,19620035730000000000000000000000000,valid,2016-12-01,2017-10-27
001963,AMPA IES MONTGRÍ,19630036150000000000000000000000000,esborrany,2014-10-01,2017-10-27
001964,AMPA CEIP VENTALLÓ,19640006940000000000000000000000000,esborrany,2014-10-14,2017-10-27
001965,AMPA CEIP MIQUEL MARTÍ I POL,19650026700000000000000000000000000,valid,2015-03-06,2017-10-27
001966,AMPA CONSERVATORI PROFESSIONAL MUNICIPAL DE MÚSICA I ESCOLA DE MÚSICA DE LLEIDA,19660037420000000000000000000000000,esborrany,2015-03-13,2017-10-27
001967,AMPA ESCOLA CA N'ALZAMORA,19670039520000000000000000000000000,esborrany,2017-03-01,2017-10-27
001968,AMPA CEIP JOSEP CARNER,19680024010000000000000000000000000,valid,2017-02-01,2017-10-27
001969,AMPA CEIP FRANCESC MACIÀ,19690002340000000000000000000000000,esborrany,2017-09-01,2017-10-27
001970,AMPA CEIP JOAN MIRO,19700002820000000000000000000000000,esborrany,2014-10-01,2017-10-27
001971,AFA ESCOLA MIQUEL MARTI IPOL,19710024410000000000000000000000000,valid,2015-03-26,2017-10-27
001972,AMPA ESCOLA PONENT,19720026140000000000000000000000000,valid,2017-10-01,2017-10-27
001973,AMPA CEIP LLORENS ARTIGAS,19730022790000000000000000000000000,valid,2018-07-01,2017-10-28
001974,AMPA CEIP ALOC,19740000480000000000000000000000000,valid,2014-10-23,2017-10-27
001975,AMPA ESCOLA LA SEQUIA,19750036990000000000000000000000000,valid,2014-10-01,2017-10-27
001976,AMPA ESCOLA CAN LLONG,19760001030000000000000000000000000,valid,2014-10-01,2017-10-27
001977,AMPA ESCOLA ANTONIO MACHADO,19770009050000000000000000000000000,valid,2014-11-01,2017-10-27
001978,AMPA CEIP ALZINES BALLADORES,19780000500000000000000000000000000,valid,2015-01-30,2017-10-27
001979,AMPA EMEE VIROLAI,19790031480000000000000000000000000,esborrany,2015-03-19,2017-10-27
001981,AMPA ESCOLA LES SAVINES DE CERVERA,19810021980000000000000000000000000,valid,2014-10-01,2017-10-27
001983,AMPA ESCOLA FRANCESC MACIÀ,19830024020000000000000000000000000,valid,2017-09-01,2017-10-27
001984,AMPA ESCOLA AGNÈS DE SITGES,19840008900000000000000000000000000,valid,2014-10-01,2017-10-27
001985,AMPA ESCOLA EMILI TEIXIDOR,19850010250000000000000000000000000,valid,2014-10-01,2017-10-27
001986,AMPA CEIP MARIA MERCÈ MARÇAL,19860004240000000000000000000000000,valid,2014-10-01,2017-10-27
001987,AMPA ESCOLA SANT JORDI DE ST. PAU D'ORDAL,19870013450000000000000000000000000,valid,2016-07-01,2017-11-24
001988,AMPA DE LES ESCOLES DE CABANES,19880007230000000000000000000000000,valid,2015-04-14,2017-10-27
001989,AMPA ESCOLA PAÏSOS CATALANS DE LLEIDA,19890012440000000000000000000000000,valid,2015-02-23,2017-10-27
001990,AFA ESCOLA LA FALGUERA,19900034550000000000000000000000000,valid,2014-10-01,2017-10-27
001991,Ampa Escola Josep M. Peramàs,19910028410000000000000000000000000,esborrany,2014-10-14,2017-10-27
001993,AFA ESCOLA LES FALGUERES,19930016380000000000000000000000000,valid,2014-10-15,2017-10-27
001994,AMPA ESCOLA LA POPA,19940033310000000000000000000000000,valid,2014-10-01,2017-10-27
001995,AMPA IE MESTRE ANDREU,19950014290000000000000000000000000,valid,2015-02-22,2017-10-27
001996,AMPA PI DEL BURGAR,19960035410000000000000000000000000,valid,2015-02-03,2017-10-27
001997,AMPA ESCOLA EL GEGANT DEL REC,19970004900000000000000000000000000,esborrany,2018-01-01,2018-01-30
001998,AMPA ESCOLA LES FONTS,19980039010000000000000000000000000,valid,2015-08-01,2017-10-27
001999,AMPA CEIP VOLERANY,19990036360000000000000000000000000,valid,2014-10-01,2017-10-27
002000,AMPA ESCOLA CAN SALVI,20000026790000000000000000000000000,esborrany,2016-10-01,2017-10-27
002001,AFA HEROIS DEL BRUC,20010036720000000000000000000000000,valid,2015-02-25,2017-10-27
002002,AMPA INSTITUT RONDA,20020038150000000000000000000000000,valid,2017-01-01,2017-10-27
002003,AMPA CEIP L'OLIVAR,20030029900000000000000000000000000,valid,2014-10-01,2017-10-27
002004,AMPA ESCOLA ELS VINYALS,20040025660000000000000000000000000,valid,2018-04-01,2017-10-28
002005,AMPA ESCOLA LES ARENES,20050023550000000000000000000000000,valid,2017-11-01,2017-11-24
002006,AMPA CEIP PLA DE LES VINYES,20060032050000000000000000000000000,valid,2015-08-01,2017-10-27
002007,APA ESCOLA SANT SALVADOR,20070024030000000000000000000000000,valid,2017-09-01,2017-10-27
002009,AMPA   SI  SALVADOR  SUNYER I AIMERIC,20090017050000000000000000000000000,valid,2017-11-01,2017-11-28
002010,AMPA ESCOLA CARRILET,20100037410000000000000000000000000,valid,2015-08-01,2017-10-27
002011,AMPA CEIP LA BENAULA,20110024040000000000000000000000000,valid,2015-08-01,2017-10-27
002013,AMPA CEIP BARO DE VIVER,20130027480000000000000000000000000,esborrany,2014-10-01,2017-10-27
002015,AMPA ESCOLA PERICOT,20150001630000000000000000000000000,valid,2016-09-01,2017-10-27
002016,AMPA CEIP CIUTAT JARDI,20160001290000000000000000000000000,valid,2014-10-01,2017-10-27
002017,AMPA CEIP ELS ALOCS,20170001830000000000000000000000000,valid,2014-09-28,2017-10-27
002018,AMPA CEIP AMETLLERS,20180035210000000000000000000000000,esborrany,2017-10-01,2017-10-27
002019,AMPA CEIP EDUARD MARQUINA,,,2014-10-01,2017-10-27
002020,AMPA CEIP CONCEPCIÓ ARENAL,20200001340000000000000000000000000,esborrany,2015-05-01,2017-10-27
002021,AMPA IES CAP NORFEU,20210014440000000000000000000000000,valid,2015-10-01,2017-10-27
002023,AMPA ESCOLA EL COLOMER,20230036410000000000000000000000000,valid,2014-10-13,2017-10-27
002024,AFA ESCOLA ELS PINETONS,20240036370000000000000000000000000,valid,2014-10-01,2017-10-27
002025,AMPA INSTITUT DE CASTELLAR,20250014460000000000000000000000000,valid,2017-09-01,2017-10-27
002026,AMPA DE L'ESCOLA L'ESCULAPI,20260007220000000000000000000000000,valid,soci gratuït ,soci gratuït 
002028,AMPA LLAR D'INFANTS L'ABELLEROL,20280037860000000000000000000000000,valid,2014-10-01,2016-01-28
002030,AFA CEIP LA LLACUNA,20300030840000000000000000000000000,valid,2015-02-25,2017-10-27
002031,AMPA EBM MONTSERRAT,20310008430000000000000000000000000,esborrany,2017-09-01,2017-10-27
002033,AMPA EB GARROFINS,20330007620000000000000000000000000,esborrany,2017-11-01,2017-11-24
002034,APA SES SERRA DE NOET,20340030300000000000000000000000000,esborrany,2014-10-20,2017-10-27
002035,AMPA EBM RALET,20350008510000000000000000000000000,valid,2015-02-23,2017-10-27
002036,AMPA INSTITUT CASTELLÓ D'EMPURIES,20360015820000000000000000000000000,esborrany,2017-10-01,2017-11-10
002037,AMPA ESCOLA PARC DE LES AIGÜES,20370033190000000000000000000000000,esborrany,2015-12-01,2017-10-27
002038,AMPA ESCOLA DE BIURE.,20380009730000000000000000000000000,esborrany,2014-10-01,
002039,AMPA CEIP MARIA MERCÈ MARÇAL,20390004230000000000000000000000000,valid,2014-10-01,2017-11-10
002040,AMPA ESCOLA BASSEROLES,20400003650000000000000000000000000,esborrany,2016-10-01,2017-11-28
002041,AMIPA LA CEIP LA VITXETA,20410003610000000000000000000000000,valid,2015-02-27,2017-11-10
002042,AMPA IES MARTA MATA,20420024060000000000000000000000000,valid,2014-10-01,2017-10-27
002043,AMPA EBM CADI,20430007840000000000000000000000000,valid,2017-02-01,2017-10-27
002044,AMPA LLAR D'INFANTS LA GRANDALLA- MINAIRONS,20440016570000000000000000000000000,valid,2014-10-01,2017-10-27
002045,AMPA ESCOLA MONTALBÀ. EB PATIM-PATAM-PREIXANA,,,2015-03-06,2017-10-27
002046,AMPA ESCOLA BUFALA,20460036680000000000000000000000000,esborrany,2014-10-01,2017-10-27
002047,AMPA CEIP CAMINS,20470033180000000000000000000000000,valid,2015-02-20,2017-10-27
002048,AMPA CEIP EL DRAC,20480030310000000000000000000000000,esborrany,2015-02-24,2017-10-27
002050,AMPA IES PABLO RUIZ PICASSO,20500030830000000000000000000000000,esborrany,2015-02-25,2017-11-10
002051,AMPA ESCOLA CERVANTES,20510009570000000000000000000000000,valid,2014-11-20,2017-11-10
002052,AMPA CEE SANT JOSEP PRO-INTEGRACIÓ SOCIAL,20520000340000000000000000000000000,esborrany,transferència ,transferència 
002053,AMPA ESCOLA LES PARELLADES,20530011540000000000000000000000000,valid,2017-09-01,2017-10-27
002054,Ampa ceip margarida xirgu,20540004210000000000000000000000000,valid,2016-10-01,2017-10-27
002055,AMPA ESCOLA ZER EL SIÓ,20550014050000000000000000000000000,esborrany,2016-10-01,2017-11-28
002058,AMPA ESCOLA LES FALGUERES,20580011500000000000000000000000000,valid,2016-10-01,2017-11-28
002059,AFA EB EL CAU DE LES GOGES,20590032630000000000000000000000000,esborrany,2015-02-24,2017-12-20
002060,AMPA CEIP ELS QUATRE VENTS,20600031450000000000000000000000000,valid,2014-10-01,2017-10-27
002061,AMPA LLI ELS PINS,20610024070000000000000000000000000,valid,2014-10-01,2017-10-27
002063,AMPA ESCOLA LA TRAMA,20630031830000000000000000000000000,valid,2014-09-26,2017-10-27
002064,AMPA EB ELS GALLARETS,20640007520000000000000000000000000,esborrany,2014-10-01,2017-10-27
002065,AMPA EBM TURÓ,,,2015-03-05,2017-10-27
002067,AMPA CEIP CASTELLA,20670001170000000000000000000000000,valid,2016-11-01,2017-11-28
002068,AMPA EBM LA MARINA,20680036110000000000000000000000000,esborrany,2016-05-01,2017-10-27
002069,AMPA CEIP CARME GUASCH I DARNÉ,20690029460000000000000000000000000,valid,2014-10-01,2017-11-10
002070,AMPA IES THOS I CODINA,20700038500000000000000000000000000,esborrany,2016-10-01,2017-10-27
002071,AMPA ESCOLA TURÓ DEL DRAC,20710028070000000000000000000000000,esborrany,2014-10-01,2017-11-10
002072,AFA ESCOLA ALDRIC,20720000420000000000000000000000000,esborrany,transferència ,transferència 
002073,AMPA CEIP MONTSERRAT SOLA,20730035630000000000000000000000000,esborrany,2014-10-09,2017-10-27
002075,AMPA ESCOLA EL BOSC DE LA PABORDIA,20750009920000000000000000000000000,valid,2017-09-01,2017-11-10
002076,AMPA CEIP DE LES AVELLANES,20760001450000000000000000000000000,valid,2015-10-01,2017-10-27
002077,AMPA ESCOLA FRANCESCO TONUCCI,20770010530000000000000000000000000,valid,2018-06-01,2017-10-27
002078,AMPA ESCOLA EL SOL I LA LLUNA,20780030570000000000000000000000000,valid,2015-10-01,2017-10-27
002079,AFA ESCOLA CAN MANENT,20790000120000000000000000000000000,valid,2014-10-01,2017-10-27
002081,AMPA ESCOLA PARC DEL SALADAR,20810012490000000000000000000000000,valid,2017-11-01,2017-11-24
002082,APA CEIP CAMPCLAR,20820038160000000000000000000000000,esborrany,2015-02-28,2017-10-27
002084,AMPA ESCOLA MONTOLIU,20840037710000000000000000000000000,valid,2015-03-02,2017-10-27
002085,AMPA CEIP PLA DEL PUIG,20850005290000000000000000000000000,valid,2014-10-14,2017-10-27
002086,AMPA CEIP VILA PARIETES,20860035420000000000000000000000000,valid,2016-02-01,2017-10-27
002087,VALL DE NESPOLA,20870004850000000000000000000000000,valid,2015-03-05,2017-10-27
002088,AMPA ESCOLA EL CALDERI,20880009940000000000000000000000000,valid,2014-11-20,2017-10-27
002089,AMPA ESCOLA MAS BOADELLA,20890004330000000000000000000000000,valid,transferència ,transferència 
002090,AMPA CEIP EL VINYET,20900034400000000000000000000000000,valid,2017-10-01,2017-10-27
002091,AMPA CEIP FONT DE L'ARC,20910022890000000000000000000000000,valid,2014-10-01,2017-10-27
002092,AMPA CEIP EL ROURE,20920033690000000000000000000000000,valid,2017-01-01,2017-10-27
002093,AMPA CEIP L'ARJAU,20930003510000000000000000000000000,valid,2014-10-01,2017-10-27
002094,AMPA LLAR D'INFANTS EL NIU,20940024080000000000000000000000000,valid,2014-10-01,2017-10-27
002095,AMPA CEIP REMOLINS,20950005700000000000000000000000000,esborrany,2015-02-23,2017-10-27
002097,AMPA CEIP ROSA SENSAT,20970005800000000000000000000000000,valid,2016-12-01,2017-10-27
002098,AMPA CEIP GIROI,20980033170000000000000000000000000,valid,2014-10-20,2017-10-27
002099,AMPA EBM LONDRES,20990008390000000000000000000000000,valid,2016-10-01,2017-10-27
002100,AMPA ESCOLA SANT JULIÀ,21000024090000000000000000000000000,valid,2014-10-01,2017-10-27
002101,AMPA ESCOLA LOLA ANGLADA,21010003990000000000000000000000000,valid,2015-02-25,2017-11-24
002102,AMPA CEIP CARLES FAUST,21020001090000000000000000000000000,valid,2014-10-01,2017-10-27
002103,AMPA ESCOLA TURÓ DE CAN MATES,21030006820000000000000000000000000,valid,2015-02-23,2017-10-27
002104,AMPA ESCOLA MAR I CEL,21040024110000000000000000000000000,valid,2016-10-01,2017-10-27
002105,AMPA SES CAN RECORD,21050031140000000000000000000000000,valid,2015-02-23,2017-11-10
002106,AMPA EB GARBÍ,21060035050000000000000000000000000,esborrany,2014-10-27,2017-10-27
002108,AMPA ESCOLA PONENT,21080035740000000000000000000000000,esborrany,2015-02-04,2017-10-27
002109,AMPA IES LA MAR DE LA FRAU,21090028740000000000000000000000000,valid,2014-10-01,2017-10-27
002110,AMPA EB EL CARRILET,21100007410000000000000000000000000,valid,2014-10-01,2017-10-27
002111,AMPA CEIP ARNAU MIR,21110029670000000000000000000000000,valid,2014-10-15,2017-10-27
002112,AMPA ESCOLA SERRA DE L'OBAC,21120006480000000000000000000000000,valid,2016-02-01,2017-10-27
002113,AMPA CEIP L'ESQUEIX,21130026870000000000000000000000000,valid,2017-11-01,2017-11-24
002114,AMPA CEIP EL ROQUISSAR,21140037560000000000000000000000000,valid,2017-09-01,2017-10-27
002115,AMPA ESCOLA LA NOVA ELECTRA,21150004910000000000000000000000000,valid,2015-10-01,2017-10-27
002116,AMPA ESCOLA CIUTAT COMTAL,,,2014-09-29,2017-11-10
002117,AMPA IES LA PLANA,21170015000000000000000000000000000,valid,2015-08-01,2017-10-27
002118,AMPA CEIP VALLFOGONA DEL RIPOLLES,21180024320000000000000000000000000,valid,2014-10-01,2017-10-27
002119,AMPA CEIP ESCOLA ITACA,21190002160000000000000000000000000,valid,2015-04-08,2017-10-27
002120,AMPA SI CERVELLÓ,21200017020000000000000000000000000,valid,2017-10-01,2017-10-27
002121,AMPA CEIP TARTAREU,,,2015-02-04,2017-10-27
002122,AMPA LLAR D'INFANTS MAINADA,21220024450000000000000000000000000,valid,2014-10-01,2015-10-19
002123,AMPA ESCOLA ROC ALABERN,21230024130000000000000000000000000,valid,2015-02-23,2017-10-27
002124,AMPA EBM CANIGÓ,21240007900000000000000000000000000,expired,2014-11-26,2017-10-27
002125,AMPA CEIP LA SINIA,21250027630000000000000000000000000,valid,2014-10-01,2017-10-27
002126,AMPA CEE RAMON SURIÑACH,21260017100000000000000000000000000,valid,2015-02-26,2017-10-27
002130,AMPA LLUMS DEL NORD,21300029890000000000000000000000000,valid,Transferència,Transferència
002131,AMPA CEE CAN BARRIGA,21310000270000000000000000000000000,esborrany,2014-11-26,2017-11-10
002132,AMPA CEIP CAN COLL,21320022830000000000000000000000000,valid,2014-10-01,2017-10-27
002133,AMPA CEIP LLIURONA,21330035490000000000000000000000000,esborrany,2014-10-01,2017-11-10
002134,AMPA LLAR D'INFANTS EL CUCUT,21340024550000000000000000000000000,valid,2015-08-01,2017-10-27
002135,AMPA CEIP EL MORROT,21350001770000000000000000000000000,esborrany,2014-10-28,2017-10-27
002136,AMPA EB EL GIRASOL DE MONT-RAS,21360007430000000000000000000000000,esborrany,2015-08-01,2017-10-27
002137,AMPA CEIP  JOSEP VECIANA,21370037400000000000000000000000000,valid,2014-10-01,2017-10-27
002139,AMPA LLAR D'INFANTS MUNICIPAL VENSI,21390016730000000000000000000000000,valid,2014-10-01,2017-10-27
002141,AMPA  ARQUITECTE JUJUOL,21410034410000000000000000000000000,valid,Transferència,Transferència
002142,AMPA CEIP MONT-ROIG,21420004700000000000000000000000000,esborrany,2014-11-20,2017-11-10
002144,AMPA ESCOLA EL VAPOR DE TERRASSA,21440010220000000000000000000000000,esborrany,2014-10-01,2017-10-27
002145,AMPA SI COLLBATO,21450030320000000000000000000000000,valid,2014-10-01,2017-11-10
002146,AMPA CEIP ANTONI BERGÓS,21460000640000000000000000000000000,valid,2017-10-01,2017-10-27
002147,APA CEE MAREGASSA,21470017090000000000000000000000000,valid,2014-10-01,2017-11-10
002148,AMPA EB LLEDONER,21480007440000000000000000000000000,valid,2016-11-01,2017-10-27
002150,AMPA ESCOLA EL DESPUJOL,21500032090000000000000000000000000,valid,2014-10-01,2017-10-27
002151,AMPA C.E.I.P. DOLORS PIERA,21510025670000000000000000000000000,valid,2014-10-01,2017-10-27
002152,AMPA IE MARTA MATA,21520027970000000000000000000000000,valid,2016-10-01,2017-11-28
002153,AMPA ESCOLA FLUVIÀ,21530010430000000000000000000000000,valid,2014-10-01,2017-10-27
002154,AMPA IES ERNEST LLUCH I MARTÍN,21540029500000000000000000000000000,esborrany,2014-10-14,2017-10-27
002155,AMPA CEIP SANT ESTEVE DE GUIALBES,21550006130000000000000000000000000,valid,2015-03-06,2017-11-10
002156,AMPA ESCOLA TARRAGONA,21560013740000000000000000000000000,valid,2016-10-01,2017-11-28
002157,AMPA ESCOLA ELS GANXETS,21570033870000000000000000000000000,esborrany,2015-08-01,2017-10-27
002158,AMPA CEIP MUNTANYOLA,21580036770000000000000000000000000,valid,2015-10-01,2017-10-27
002159,AMPA ESCOLA MARTA MATA,21590035680000000000000000000000000,valid,2015-02-18,2017-10-27
002160,AMPA CEIP VILANOVA DE SAU,21600031030000000000000000000000000,esborrany,2015-10-01,2017-10-27
002161,AMPA CEE LLEVANT,21610000330000000000000000000000000,valid,2015-03-09,2017-10-27
002162,AMPA CEIP LA RÀPITA,21620003490000000000000000000000000,valid,2015-03-05,2017-10-27
002166,AMPA IES MONTGRÒS,21660024150000000000000000000000000,valid,2016-10-01,2017-11-28
002167,AMPA MANSUET,21670029530000000000000000000000000,esborrany,2017-09-01,2017-10-27
002168,AMPA CEIP ANICET DE PAGES,,,2017-03-01,2017-10-27
002169,AMPA CEIP SANT JORDI,21690006260000000000000000000000000,valid,2015-12-01,2017-11-28
002170,AMPA ESCOLA CAL·LÍPOLIS LA PINEDA,21700000950000000000000000000000000,valid,2015-02-05,2017-10-27
002172,AMPA EEI L'AIRET,21720008740000000000000000000000000,esborrany,2015-02-23,2017-10-27
002174,AMPA LLI ANDREU CASTELLS,21740030420000000000000000000000000,valid,2014-10-30,2017-10-27
002175,AMPA CEE CARRILET,21750000290000000000000000000000000,valid,2015-10-01,2017-10-27
002176,AFA ESCOLA LA SÍNIA,21760011380000000000000000000000000,valid,soci gratuït ,soci gratuït 
002177,AMPA CEIP SANT ANTONI ABAT,21770032590000000000000000000000000,valid,2015-03-05,2017-10-27
002178,AMPA IES PLA DE L'ESTANY,21780028840000000000000000000000000,valid,2014-10-01,2017-10-27
002179,AMPA CEIP POBLE NOU DEL DELTA,21790032580000000000000000000000000,valid,2014-10-01,2017-11-10
002180,AMPA ZER  BLANCAFORT,21800000880000000000000000000000000,valid,2016-10-01,2017-11-28
002181,AFA ESCOLA LA SAGRERA,21810011340000000000000000000000000,esborrany,2014-10-14,2017-10-27
002182,AMPA CEIP MEDITERRANI,21820022290000000000000000000000000,valid,2014-10-01,2017-10-27
002183,AMPA CEIP ABEL FERRATER,21830000380000000000000000000000000,valid,2016-10-01,2017-11-28
002184,AMPA ESCOLA RIVO RUBEO,21840030500000000000000000000000000,valid,2015-10-01,2017-10-27
002185,AMPA CAN BAIONA IES CORBERA,21850026260000000000000000000000000,valid,2016-10-01,2017-01-16
002186,AFA CEIP JOAN COROMINES,21860021780000000000000000000000000,valid,2015-03-04,2017-11-24
002187,AMPA ESCOLA LA MITJANA,21870021940000000000000000000000000,valid,2014-10-01,2017-10-27
002188,AMPA ESCOLA MARTINET,21880024160000000000000000000000000,valid,2015-03-02,2017-10-27
002189,AMPA CEIP ESCOLA NOVA,21890002190000000000000000000000000,valid,2014-10-20,2017-10-27
002190,AMPA ESCOLA CAN PERIQUET,21900001050000000000000000000000000,esborrany,2015-12-01,2017-10-27
